date,region,infected,recovered,dead
2020-04-19,Мурманская область,354,28,3
2020-04-19,Ненецкий автономный округ,1,0,0
2020-04-19,Нижегородская область,646,21,4
2020-04-19,Новгородская область,98,4,1
2020-04-19,Новосибирская область,108,16,3
2020-04-19,Омская область,33,14,0
2020-04-19,Оренбургская область,184,16,2
2020-04-19,Орловская область,132,10,1
2020-04-19,Пензенская область,140,4,5
2020-04-19,Пермский край,198,27,3
2020-04-19,Приморский край,80,4,2
2020-04-19,Псковская область,44,8,6
2020-04-19,Республика Адыгея,91,15,2
2020-04-19,Республика Алтай,2,0,0
2020-04-19,Республика Башкортостан,252,14,10
2020-04-19,Республика Бурятия,115,37,2
2020-04-19,Республика Дагестан,292,28,9
2020-04-19,Республика Ингушетия,269,22,5
2020-04-19,Республика Калмыкия,74,9,3
2020-04-19,Республика Карелия,19,0,0
2020-04-19,Республика Коми,481,10,3
2020-04-19,Республика Крым,45,22,0
2020-04-19,Республика Марий Эл,262,24,1
2020-04-19,Республика Мордовия,258,5,1
2020-04-19,Республика Саха (Якутия),88,16,0
2020-04-19,Республика Северная Осетия — Алания,120,7,2
2020-04-19,Республика Татарстан,191,25,0
2020-04-19,Республика Тыва,13,0,0
2020-04-19,Республика Хакасия,68,3,0
2020-04-19,Ростовская область,232,13,0
2020-04-19,Рязанская область,267,9,0
2020-04-19,Самарская область,79,15,0
2020-04-19,Санкт-Петербург,1760,239,8
2020-04-19,Саратовская область,114,13,0
2020-04-19,Сахалинская область,19,8,0
2020-04-19,Свердловская область,141,49,1
2020-04-19,Севастополь,13,2,0
2020-04-19,Смоленская область,173,4,2
2020-04-19,Ставропольский край,232,26,3
2020-04-19,Тамбовская область,187,8,0
2020-04-19,Тверская область,270,12,0
2020-04-19,Томская область,29,4,0
2020-04-19,Тульская область,287,39,0
2020-04-19,Тюменская область,227,20,2
2020-04-19,Удмуртская Республика,66,7,3
2020-04-19,Ульяновская область,168,3,2
2020-04-19,Хабаровский край,185,12,4
2020-04-19,Ханты-Мансийский автономный округ — Югра,175,20,0
2020-04-19,Челябинская область,68,33,0
2020-04-19,Чеченская Республика,219,19,5
2020-04-19,Чувашская Республика,193,9,1
2020-04-19,Чукотский автономный округ,2,0,0
2020-04-19,Ямало-Ненецкий автономный округ,116,7,1
2020-04-19,Ярославская область,117,12,0
2020-04-20,Алтайский край,84,4,0
2020-04-20,Амурская область,20,4,0
2020-04-20,Архангельская область,114,11,1
2020-04-20,Астраханская область,136,9,3
2020-04-20,Белгородская область,112,11,2
2020-04-20,Брянская область,321,30,1
2020-04-20,Владимирская область,259,11,5
2020-04-20,Волгоградская область,111,25,1
2020-04-20,Вологодская область,100,13,0
2020-04-20,Воронежская область,180,28,5
2020-04-20,Еврейская автономная область,22,4,0
2020-04-20,Забайкальский край,43,4,0
2020-04-20,Ивановская область,203,12,2
2020-04-20,Иркутская область,65,12,2
2020-04-20,Кабардино-Балкарская Республика,152,8,0
2020-04-20,Калининградская область,138,35,1
2020-04-20,Калужская область,228,9,4
2020-04-20,Камчатский край,41,4,0
2020-04-20,Карачаево-Черкесская Республика,87,1,0
2020-04-20,Кемеровская область,41,6,1
2020-04-20,Кировская область,169,14,2
2020-04-20,Костромская область,70,7,2
2020-04-20,Краснодарский край,417,59,8
2020-04-20,Красноярский край,306,17,2
2020-04-20,Курганская область,13,3,0
2020-04-20,Курская область,220,11,2
2020-04-20,Ленинградская область,454,9,0
2020-04-20,Липецкая область,169,60,1
2020-04-20,Магаданская область,63,1,0
2020-04-20,Москва,26350,1838,204
2020-04-20,Московская область,5241,176,49
2020-04-20,Мурманская область,400,28,3
2020-04-20,Ненецкий автономный округ,1,0,0
2020-04-20,Нижегородская область,759,26,5
2020-04-20,Новгородская область,108,4,1
2020-04-20,Новосибирская область,132,16,3
2020-04-20,Омская область,36,16,0
2020-04-20,Оренбургская область,184,16,2
2020-04-20,Орловская область,175,10,1
2020-04-20,Пензенская область,165,4,5
2020-04-20,Пермский край,215,30,3
2020-04-20,Приморский край,97,4,2
2020-04-20,Псковская область,52,9,6
2020-04-20,Республика Адыгея,100,16,2
2020-04-20,Республика Алтай,4,0,0
2020-04-20,Республика Башкортостан,297,14,14
2020-04-20,Республика Бурятия,115,37,2
2020-04-20,Республика Дагестан,331,28,9
2020-04-20,Республика Ингушетия,308,22,5
2020-04-20,Республика Калмыкия,77,9,3
2020-04-20,Республика Карелия,27,0,0
2020-04-20,Республика Коми,491,21,3
2020-04-20,Республика Крым,45,22,0
2020-04-20,Республика Марий Эл,291,24,1
2020-04-20,Республика Мордовия,293,5,1
2020-04-20,Республика Саха (Якутия),107,16,0
2020-04-20,Республика Северная Осетия — Алания,145,8,2
2020-04-20,Республика Татарстан,230,25,0
2020-04-20,Республика Тыва,13,0,0
2020-04-20,Республика Хакасия,76,3,0
2020-04-20,Ростовская область,292,13,0
2020-04-20,Рязанская область,289,9,0
2020-04-20,Самарская область,95,15,0
2020-04-20,Санкт-Петербург,1846,241,8
2020-04-20,Саратовская область,142,13,0
2020-04-20,Сахалинская область,19,8,0
2020-04-20,Свердловская область,149,52,1
2020-04-20,Севастополь,17,2,0
2020-04-20,Смоленская область,189,4,2
2020-04-20,Ставропольский край,244,26,3
2020-04-20,Тамбовская область,209,8,0
2020-04-20,Тверская область,296,12,0
2020-04-20,Томская область,33,4,0
2020-04-20,Тульская область,309,41,0
2020-04-20,Тюменская область,254,20,2
2020-04-20,Удмуртская Республика,92,7,3
2020-04-20,Ульяновская область,187,3,2
